"1kSurvey_LevelReached","ついに​レベル​1000​登場よ！

あなたのような​世界中の​優秀な​ジュエル​デザイナーが​協力して​くれた​おかげで、​素晴らしい​レベルが​完成したわ。

きっと​気に入るわよ。​楽しんでね！"
"1kSurvey_Presentation","ジュエル​デザインの​修業を​始めてから、​ずいぶん​経つわね！

素敵な​レベル​1000を​作るために、​ぜひ​あなたの​知恵を​借りたいの。"
"1kSurvey_PresentationOptOut","やめておく"
"1kSurvey_Q1","助かるわ！​さっそくだけど、​一番好きな​ゲームモードは​どれ？"
"1kSurvey_Q1A1","ネックレス作り"
"1kSurvey_Q1A2","人形"
"1kSurvey_Q1A3","宝石箱"
"1kSurvey_Q2A1","小鳥"
"1kSurvey_Q2A2","ブラスター"
"1kSurvey_Q2A3","カラーブラスター"
"1kSurvey_Q2T1T2T3","なるほどね...​では、​一番役に立つ​チャームは​どれかしら？"
"1kSurvey_Q3A1","短め"
"1kSurvey_Q3A2","長め"
"1kSurvey_Q3A3","両方"
"1kSurvey_Q3T1","けなげよね、​あの​小鳥たち！
レベルは​短めが​好き？​長めが​好き？"
"1kSurvey_Q3T2","カラフルに​爆発​するわよね。
レベルは​短めが​好き？​長めが​好き？"
"1kSurvey_Q3T3","好きな色が​消せるしね！
レベルは​短めが​好き？​長めが​好き？"
"1kSurvey_Q4A1","アイテムを作る"
"1kSurvey_Q4A2","ブロッカーを消す"
"1kSurvey_Q4A3","ダイヤモンドを​集める"
"1kSurvey_Q4T1T2T3","私も！​プレイしていて​一番楽しいのは​どんなところ？"
"1kSurvey_Q5A1","リボン"
"1kSurvey_Q5A2","花"
"1kSurvey_Q5A3","ブローチ"
"1kSurvey_Q5T1T2T3","頭を​使うわよね！​では、​一番​厄介な​ブロッカーは​どれだと思う？"
"1kSurvey_Q6A1","香水"
"1kSurvey_Q6A2","落下"
"1kSurvey_Q6A3","錠とカギ"
"1kSurvey_Q6T1T2T3","たしかに、​手ごわいわよね。​では、​どんな​要素が​あれば​楽しく​なるかしら？"
"1kSurvey_Thanks","なるほど！​協力して​くれて​ありがとう！

あなたたち​優秀な​ジュエル​デザイナーの​おかげで、​レベル​1000は​きっと​素晴らしい​レベルに​なるわ。

あなたも​もうすぐね。​頑張って！"
"3_moves_reminder","残り移動回数
3回！"
"5_moves_reminder","残り移動回数
5回！"
"Bernadetta_bottles_intro","次はボトルを開けてみてね！"
"Bernadetta_bottles_outro","ボトルを全部開けてね！"
"Bernadetta_box_intro","宝石箱の中にダイヤモンドが隠れているわ。"
"Bernadetta_box_outro","宝石箱を全部開けて！"
"Bernadetta_diamond_intro","さあ始めましょう。
まずはダイヤモンドを集めて！"
"Bernadetta_diamond_outro","うまくいったわね！"
"Bernadetta_doll_intro","人形の中にダイヤモンドが
隠れているわよ。"
"Bernadetta_doll_outro","全部集めてね！"
"Bernadetta_hybrid_intro","ダイヤモンドを集めましょう！"
"Bernadetta_hybrid_outro","全部集めたわね！"
"Block.Signin_button","ログイン"
"Block_Body","ログインして​プレイ開始"
"Block_celebratory_message","ログイン​完了！"
"Block_connectingserver","接続中"
"Block_welcome","ようこそ！"
"Cheering_text_blast_created","ブラスター完成！"
"Cheering_text_color_blast_created","カラーブラスター完成！"
"Cheering_text_cross_created","クロスブラスター完成！"
"Cheering_text_cross_ray_created","クロスショット完成！"
"Cheering_text_ray_created","ショット完成！"
"Cheering_text_star_created","スターブラスター
完成！"
"Cross_hammer_compensation","誠に勝手ながら、クロスブラストハンマーをゲームから削除させていただきました。

ご購入いただいた分につきましては、ゴールドにてアカウントに返金させていただきます。"
"DDS.IGP.Sunset.Canvas.Body","誠に勝手ながら、​本ゲームは​2022/3/31を​もちまして​ Facebookでの​サービスを​終了させて​いただく​ことと​なりました。​モバイル版​（Android​または​iOS）は​引き続き​お楽しみ​いただけます。"
"DiDS.IGP.Sunset.Canvas.Download","今すぐ無料でダウンロード"
"DiDS.IGP.Sunset.Canvas.QRCode","お使いのモバイル端末でQRコードを読み取れば、ゲームを無料でダウンロードできます。"
"Hint_Bottles_mode","ボトルをつなげて！"
"Hint_Box_mode","宝石箱をつなげて！"
"Hint_Diamond_mode","ダイヤモンドより下でリンクを作って！"
"Hint_Dolls_mode","人形をつなげて！"
"Level","レベル{0}"
"NEW_KEY_1","Consent for Providing Personal Data to Third Parties 

Please see here for further information: www.king.com/ko/TTP-information"
"NEW_KEY_2","Consent for Overseas Transfer of Personal Data 

Please see here for further information: www.king.com/ko/TTP-information"
"PP_Title","Privacy Policy"
"PP_whole_text","Consent for the collection/use of personal data
Purposes of collection/use: (i) for the provision of services, managing your account and relationship with us, the handling of customer complaint, contacting you, identifying you and your device, provision of customized services, service improvements, promotion of our services, preventing cheating, crime and fraud and as otherwise set out in our Privacy Policy or required by law; and (ii), where you have chosen to allow it interacting with third party social networks and platforms, sending you push notifications and making use of your device’s advertising identifier.

^- Items of personal data collected/used: (i) age, gender, location (country), access time/date, information about the kind of device you use, IP address, information on your use of our services, information you provide us with when you fill in forms when using our services, content of communications between you and King, information automatically collected via cookie/local Storage/session Storage etc.; and (ii) where you have chosen to allow it, a) information shared with us by third party social networks and platforms e.g. your name and ID on that network/platform, your email address, your contact list and profile picture (b) information about your gameplay and use of our games; and (c) your device’s ad identifier.

^- Data retention/use period:  Your personal information will be destroyed without delay
once the purposes for which it was collected/used are fulfilled
unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period).

^- You may refuse to give consent to the collection/use of personal data essential for the provision of the services. However, in the case of refusal, you may not use the services.

^Consent for Providing Personal Data to Third Parties

Please see here for further information: www.king.com/ko/TTP-information

^Consent for Overseas Transfer of Personal Data

Please see here for further information: www.king.com/ko/TTP-information"
"Pop_up_tips_title","ヒント"
"Run_out_CTAbutton_run","スタート！"
"TPP_00","Consent for the collection/use of personal data"
"TPP_01","Purposes of collection/use: (i) for the provision of services, managing your account and relationship with us, the handling of customer complaint, contacting you, identifying you and your device, provision of customized services, service improvements, promotion of our services, preventing cheating, crime and fraud and as otherwise set out in our Privacy Policy or required by law; and (ii), where you have chosen to allow it interacting with third party social networks and platforms, sending you push notifications and making use of your device’s advertising identifier."
"TPP_02","- Items of personal data collected/used: (i) age, gender, location (country), access time/date, information about the kind of device you use, IP address, information on your use of our services, information you provide us with when you fill in forms when using our services, content of communications between you and King, information automatically collected via cookie/local Storage/session Storage etc.; and (ii) where you have chosen to allow it, a) information shared with us by third party social networks and platforms e.g. your name and ID on that network/platform, your email address, your contact list and profile picture (b) information about your gameplay and use of our games; and (c) your device’s ad identifier."
"TPP_03","- Data retention/use period:  Your personal information will be destroyed without delay once the purposes for which it was collected/used are fulfilled unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period)."
"TPP_03_1","- Data retention/use period:  Your personal information will be destroyed without delay"
"TPP_03_2","once the purposes for which it was collected/used are fulfilled"
"TPP_03_3","unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period)."
"TPP_04","- You may refuse to give consent to the collection/use of personal data essential for the provision of the services. However, in the case of refusal, you may not use the services."
"TPP_Consent_Checkbox","I consent to the collection/use of my personal data, as set out above.
I consent to the provision of my personal data to third parties.
I consent to the overseas transfer of my personal data."
"TPP_Consent_Checkbox_1","I consent to the collection/use of my personal data, as set out above."
"TPP_Consent_Checkbox_2","I consent to the provision of my personal data to third parties."
"TPP_Consent_Checkbox_3","I consent to the overseas transfer of my personal data."
"TPP_Tittle","Consent for Processing Personal Data"
"TPP_button","Confirm"
"TheLab_ApplePayment_Body","You will receive a confirmation soon"
"TheLab_ApplePayment_Title","Processing transaction"
"Tip_blast","同じ色を6個つなげてブラスターを作ってね。"
"Tip_blast_title","ブラスター"
"Tip_color_blast","12個つなげてカラーブラスターを作ってね。"
"Tip_color_blast_title","カラーブラスター"
"Tip_cross_blast","同じ色を9個つなげてクロスブラスターを作ってね。"
"Tip_cross_blast_title","クロスブラスター"
"Tip_cross_ray_random","同じ色を9個つなげてクロスショットを作ってね。"
"Tip_cross_ray_random_title","クロスショット"
"Tip_linking","チャームを3個以上つなげて！"
"Tip_linking_title","チャームを3個つなげて！"
"Tip_long_link","長くリンクするとスペシャルパワーが発動！"
"Tip_longer_link","リンクが長いほどパワーが大きくなるよ！"
"Tip_ray_sequential","6個つなげると垂直ショットか水平ショットができるわ。"
"Tip_ray_title","ショット"
"Tip_star_ray_random","12個つなげてスターブラスターを作ってね"
"Tip_star_ray_random_title","スターブラスター"
"Tips_Dolls_Title","人形"
"Tips_Not_Discovered","プレイを続けるともっとヒントが表示されるわ。"
"Tips_aiming","スペシャルチャームはリンクの上で動かせるわ。"
"Tips_aiming_title","狙ってタップ"
"Tips_bird","光っているチャームをつなげると小鳥が出てきて手伝ってくれるわ。"
"Tips_bird_title","小鳥"
"Tips_bottles","ボトルをつなげると開けられるわ。 "
"Tips_bottles_title","ボトル"
"Tips_boxes","宝石箱をつなげると開けられるわ。"
"Tips_boxes_title","宝石箱"
"Tips_cancelling","やり直したい時は、指をリンクの外までスライドさせてね。"
"Tips_cancelling_title","やり直し"
"Tips_cross_ray_sequencial_title","クロスショット"
"Tips_diamond","ダイヤモンドをチェーンまで移動させてネックレスを作ってね。"
"Tips_diamond_title","ダイヤモンド"
"Tips_dolls","人形を同じ色のチャームとつなげると開けられるわ。"
"Tips_ray_cross_sequencial","9個つなげてクロスショットを作ってね。"
"Tips_ray_random","同じ色を6個つなげてショットを作ってね。"
"Tips_ray_random_title","ショット"
"Tips_star_ray_sequencial","12個つなげてスターブラスターを作ってね。"
"Tips_star_ray_sequential_title","スターブラスター"
"ToS_00","Terms of Service for users resident in Korea"
"ToS_01","1. About these terms"
"ToS_01.1","1.1 These terms create a legal agreement between you (“you” or “your”) and King.com Limited of Aragon Business Centre Level 4, Dragonara Road, St Julians STJ3140, Malta, a company registered in Malta with registration number C42504 (“King”, “we”, “us” or “our”) in relation to your download, access and/or use of King games (each a “Game” and together the “Games”). These terms also apply to any other services that we may provide in relation to the Games, such as customer support, social media, community channels and other websites that we may operate from time to time (we refer to all our Games and other services collectively as the \"Services\" in these terms). You agree that by downloading and/or accessing our Services, you are agreeing to these terms and our Privacy Policy (see paragraph 10 below). If you do not agree to these terms or any future updated version of them then you must not access and/or use, and must cease all access and/or use of, any of our Services. If we require that any future update to these terms requires any action from you in order to accept the updated terms, then you may not be able to continue to use the Services until you have taken such action."
"ToS_01.2","1.2 These terms apply to those of our players who are resident in Korea; if you are resident in another country then a different set of terms applies to you.  You can access the latest update of all country-specific versions of our terms, including these terms, at any time by visiting http://about.king.com/consumer-terms/ and selecting the flag corresponding to the country in which you are resident."
"ToS_01.3","1.3 You agree that you are at least 14 years old and that if you are between 14 years old and 19 years old, your legal guardian has reviewed and agrees to these terms and is happy for you to access and/or use our Services."
