"1kSurvey_LevelReached","Viimeinkin, taso 1 000 on täällä!

Teimme tämän upean tason sinulta ja muilta mahtavilta korusepiltä saamamme palautteen avulla.

Rakastat sitä varmasti!"
"1kSurvey_Presentation","Jihuu! Onkin vierähtänyt jo tovi siitä, kun aloitit tämän upean matkan.

Sinulla on varmasti hyviä ideoita siitä, minkälainen tason 1 000 pitäisi olla..."
"1kSurvey_PresentationOptOut","Ei kiitos"
"1kSurvey_Q1","Hienoa, aloitetaan! Mistä pelimuodosta pidät eniten?"
"1kSurvey_Q1A1","Kosketa linjaa"
"1kSurvey_Q1A2","Nuket"
"1kSurvey_Q1A3","Korurasiat"
"1kSurvey_Q2A1","Linnut"
"1kSurvey_Q2A2","Räjäytykset"
"1kSurvey_Q2A3","Väriräjäytys"
"1kSurvey_Q2T1T2T3","Mielenkiintoista... Entä mikä buusteri on kaikkein hyödyllisin tasoilla?"
"1kSurvey_Q3A1","Lyhyet"
"1kSurvey_Q3A2","Pitkät"
"1kSurvey_Q3A3","Molemmat"
"1kSurvey_Q3T1","Minäkin tykkään linnuista! Entä kummat ovat enemmän mieleesi, lyhyet vai pitkät tasot?"
"1kSurvey_Q3T2","Värikkäitä paukkuja! Entä kummat ovat enemmän mieleesi, lyhyet vai pitkät tasot?"
"1kSurvey_Q3T3","Hyvästi väreille! Entä kummat ovat enemmän mieleesi, lyhyet vai pitkät tasot?"
"1kSurvey_Q4A1","Buusterien rakentaminen"
"1kSurvey_Q4A2","Esteiden poistaminen"
"1kSurvey_Q4A3","Timanttien kerääminen"
"1kSurvey_Q4T1T2T3","Samoin! Mikä on suosikkipuuhaasi, kun pelaat näitä tasoja?"
"1kSurvey_Q5A1","Nauha"
"1kSurvey_Q5A2","Kukka"
"1kSurvey_Q5A3","Rintaneula"
"1kSurvey_Q5T1T2T3","Strategista ajattelua! Esteet vaikeuttavat asioita... Mikä on sinusta ikävin este?"
"1kSurvey_Q6A1","Parfyymi"
"1kSurvey_Q6A2","Painovoima"
"1kSurvey_Q6A3","Lukko & avain"
"1kSurvey_Q6T1T2T3","Se onkin hankala! Mikä seuraavista on sinusta hauskin?"
"1kSurvey_Thanks","Mahtavaa! Kiitos avustasi! 

Tasosta 1 000 tulee aivan upea sinulta ja muilta mahtavilta korusepiltä saamamme palautteen avulla. 

Jatka pelaamista, olet jo lähellä!"
"3_moves_reminder","3 siirtoa jäljellä!"
"5_moves_reminder","5 siirtoa jäljellä!"
"Bernadetta_bottles_intro","Avaa pullot ja katso, mitä tapahtuu!"
"Bernadetta_bottles_outro","Avaa kaikki pullot!"
"Bernadetta_box_intro","Timantit ovat piilossa korurasioissa."
"Bernadetta_box_outro","Avaa kaikki rasiat!"
"Bernadetta_diamond_intro","Ei ole aikaa hukattavaksi. Aloitetaan timanttien kerääminen!"
"Bernadetta_diamond_outro","Hyvin meni!"
"Bernadetta_doll_intro","Nuket pitävät sisällään timantteja."
"Bernadetta_doll_outro","Kerää kaikki timantit!"
