"1kSurvey_LevelReached","Finalmente, o nível 1000 chegou!

Chegamos a este nível deslumbrante graças a você e outros joalheiros incríveis do mundo todo.

Tenho certeza de que você vai adorar!"
"1kSurvey_Presentation","Oba! Já faz um tempo que você começou esta jornada maravilhosa.

Quero muito saber quais são as suas ideias do que seria um nível 1000 incrível…"
"1kSurvey_PresentationOptOut","Agora não"
"1kSurvey_Q1","Ótimo, vamos começar! Qual é o seu modo de jogo preferido?"
"1kSurvey_Q1A1","Toque na Linha"
"1kSurvey_Q1A2","Bonecas"
"1kSurvey_Q1A3","Porta-joias"
"1kSurvey_Q2A1","Pássaros"
"1kSurvey_Q2A2","Explosões"
"1kSurvey_Q2A3","Bomba Colorida"
"1kSurvey_Q2T1T2T3","Interessante… Na sua opinião, o que mais ajuda na hora de passar de nível?"
"1kSurvey_Q3A1","Curtos"
"1kSurvey_Q3A2","Longos"
"1kSurvey_Q3A3","Ambos"
"1kSurvey_Q3T1","Eu também adoro os pássaros! Você prefere níveis mais curtos ou mais longos?"
"1kSurvey_Q3T2","Explosões de cores! Você prefere níveis mais curtos ou mais longos?"
"1kSurvey_Q3T3","Acabar com uma cor ajuda muito! Você prefere níveis mais curtos ou mais longos?"
"1kSurvey_Q4A1","Criação de boosters"
"1kSurvey_Q4A2","Remoção de bloqueadores"
"1kSurvey_Q4A3","Coleta de diamantes"
"1kSurvey_Q4T1T2T3","Eu também! Do que você mais gosta quando joga esses níveis?"
"1kSurvey_Q5A1","Fitas"
"1kSurvey_Q5A2","Flores"
"1kSurvey_Q5A3","Broche"
"1kSurvey_Q5T1T2T3","Que pensamento estratégico! Os obstáculos dificultam tudo… Para você, qual é o mais difícil?"
"1kSurvey_Q6A1","Perfume"
"1kSurvey_Q6A2","Gravidade"
"1kSurvey_Q6A3","Chave e cadeado"
"1kSurvey_Q6T1T2T3","Esse é difícil! E que elemento você considera o mais divertido?"
"1kSurvey_Thanks","Fantástico! Obrigado pela ajuda! 

O nível 1000 será incrível graças a você e a outros grandes joalheiros que deram suas opiniões. 

Continue jogando, você está quase lá!"
"3_moves_reminder","Restam 3 jogadas!"
"5_moves_reminder","Restam 5 jogadas!"
"Bernadetta_bottles_intro","Abra os frascos para ver o que acontece."
"Bernadetta_bottles_outro","Abra todos os frascos!"
"Bernadetta_box_intro","Os diamantes estão dentro dos porta-joias!"
"Bernadetta_box_outro","Abra todos os porta-joias!"
"Bernadetta_diamond_intro","Sem tempo pra perder. Vamos começar a coletar diamantes!"
"Bernadetta_diamond_outro","Você conseguiu!"
"Bernadetta_doll_intro","Os diamantes estão dentro das bonecas!"
"Bernadetta_doll_outro","Pegue todos!"
"Bernadetta_hybrid_intro","Pegue todos os diamantes!"
"Bernadetta_hybrid_outro","Você pegou todos eles!"
"Block.Signin_button","Conectar-se"
"Block_Body","Conecte-se para começar a jogar"
"Block_celebratory_message","Você se conectou com sucesso!"
"Block_connectingserver","Conectando"
"Block_welcome","Boas-vindas!"
"Cheering_text_blast_created","Explosão criada!"
"Cheering_text_color_blast_created","Explosão de Cor criada!"
"Cheering_text_cross_created","Explosão Cruzada criada!"
"Cheering_text_cross_ray_created","Raio Cruzado criado!"
"Cheering_text_ray_created","Raio criado"
"Cheering_text_star_created","Explosão Estelar criada"
"Cross_hammer_compensation","Sorry we've removed the Cross Blast Hammer!

Any you bought will be refunded in Gold to your bank."
"DDS.IGP.Sunset.Canvas.Body","Não será mais possível jogar este jogo no Facebook a partir do dia 31/03/22, mas ainda é possível jogar a versão móvel no Android ou iOS."
"DiDS.IGP.Sunset.Canvas.Download","Baixe agora GRATUITAMENTE"
"DiDS.IGP.Sunset.Canvas.QRCode","Escaneie o código QR com seu dispositivo móvel para baixar o jogo gratuitamente."
"Hint_Bottles_mode","Ligue os frascos!"
"Hint_Box_mode","Ligue o porta-joias!"
"Hint_Diamond_mode","Ligue embaixo do diamante!"
"Hint_Dolls_mode","Ligue as bonecas!"
"Level","nível {0}"
"NEW_KEY_1","Consent for Providing Personal Data to Third Parties 

Please see here for further information: www.king.com/ko/TTP-information"
"NEW_KEY_2","Consent for Overseas Transfer of Personal Data 

Please see here for further information: www.king.com/ko/TTP-information"
"PP_Title","Privacy Policy"
"PP_whole_text","Consent for the collection/use of personal data
Purposes of collection/use: (i) for the provision of services, managing your account and relationship with us, the handling of customer complaint, contacting you, identifying you and your device, provision of customized services, service improvements, promotion of our services, preventing cheating, crime and fraud and as otherwise set out in our Privacy Policy or required by law; and (ii), where you have chosen to allow it interacting with third party social networks and platforms, sending you push notifications and making use of your device’s advertising identifier.

^- Items of personal data collected/used: (i) age, gender, location (country), access time/date, information about the kind of device you use, IP address, information on your use of our services, information you provide us with when you fill in forms when using our services, content of communications between you and King, information automatically collected via cookie/local Storage/session Storage etc.; and (ii) where you have chosen to allow it, a) information shared with us by third party social networks and platforms e.g. your name and ID on that network/platform, your email address, your contact list and profile picture (b) information about your gameplay and use of our games; and (c) your device’s ad identifier.

^- Data retention/use period:  Your personal information will be destroyed without delay
once the purposes for which it was collected/used are fulfilled
unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period).

^- You may refuse to give consent to the collection/use of personal data essential for the provision of the services. However, in the case of refusal, you may not use the services.

^Consent for Providing Personal Data to Third Parties

Please see here for further information: www.king.com/ko/TTP-information

^Consent for Overseas Transfer of Personal Data

Please see here for further information: www.king.com/ko/TTP-information"
"Pop_up_tips_title","Dicas"
"Run_out_CTAbutton_run","Corra!"
"TPP_00","Consent for the collection/use of personal data"
"TPP_01","Purposes of collection/use: (i) for the provision of services, managing your account and relationship with us, the handling of customer complaint, contacting you, identifying you and your device, provision of customized services, service improvements, promotion of our services, preventing cheating, crime and fraud and as otherwise set out in our Privacy Policy or required by law; and (ii), where you have chosen to allow it interacting with third party social networks and platforms, sending you push notifications and making use of your device’s advertising identifier."
"TPP_02","- Items of personal data collected/used: (i) age, gender, location (country), access time/date, information about the kind of device you use, IP address, information on your use of our services, information you provide us with when you fill in forms when using our services, content of communications between you and King, information automatically collected via cookie/local Storage/session Storage etc.; and (ii) where you have chosen to allow it, a) information shared with us by third party social networks and platforms e.g. your name and ID on that network/platform, your email address, your contact list and profile picture (b) information about your gameplay and use of our games; and (c) your device’s ad identifier."
"TPP_03","- Data retention/use period:  Your personal information will be destroyed without delay once the purposes for which it was collected/used are fulfilled unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period)."
"TPP_03_1","- Data retention/use period:  Your personal information will be destroyed without delay"
"TPP_03_2","once the purposes for which it was collected/used are fulfilled"
"TPP_03_3","unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period)."
"TPP_04","- You may refuse to give consent to the collection/use of personal data essential for the provision of the services. However, in the case of refusal, you may not use the services."
"TPP_Consent_Checkbox","I consent to the collection/use of my personal data, as set out above.
I consent to the provision of my personal data to third parties.
I consent to the overseas transfer of my personal data."
"TPP_Consent_Checkbox_1","I consent to the collection/use of my personal data, as set out above."
"TPP_Consent_Checkbox_2","I consent to the provision of my personal data to third parties."
"TPP_Consent_Checkbox_3","I consent to the overseas transfer of my personal data."
