"1kSurvey_LevelReached","第 1000 关终于推出了！

多亏了你和世界各地的其他出色珠宝设计师，我们成功创造出了这个精彩的关卡。

相信你一定会喜欢的！"
"1kSurvey_Presentation","哇哦！你开启这段美妙的旅行已经有一段时间了。

相信你一定能贡献一些好点子，让我们知道第 1000 关应该是什么样子..."
"1kSurvey_PresentationOptOut","不用，谢谢"
"1kSurvey_Q1","太好了，那就开始吧！你最喜欢哪个游戏模式呢？"
"1kSurvey_Q1A1","钻石碰线"
"1kSurvey_Q1A2","套娃"
"1kSurvey_Q1A3","珠宝盒"
"1kSurvey_Q2A1","小鸟"
"1kSurvey_Q2A2","爆弹"
"1kSurvey_Q2A3","彩色炸弹"
"1kSurvey_Q2T1T2T3","有意思...你觉得下面哪个助力道具最能帮助闯关呢？"
"1kSurvey_Q3A1","小关卡"
"1kSurvey_Q3A2","大关卡"
"1kSurvey_Q3A3","两个都喜欢"
"1kSurvey_Q3T1","我也喜欢那些小鸟！你喜欢小关卡还是大关卡？"
"1kSurvey_Q3T2","彩色爆弹！你喜欢小关卡还是大关卡？"
"1kSurvey_Q3T3","和不喜欢的颜色说再见吧！你喜欢小关卡还是大关卡？"
"1kSurvey_Q4A1","制作魔法道具"
"1kSurvey_Q4A2","移除障碍物"
"1kSurvey_Q4A3","收集钻石"
"1kSurvey_Q4T1T2T3","我也是！在玩这些关卡时，哪方面是你最喜欢的呢？"
"1kSurvey_Q5A1","丝带"
"1kSurvey_Q5A2","鲜花"
"1kSurvey_Q5A3","胸针"
"1kSurvey_Q5T1T2T3","很有战略头脑哦！障碍物会增加闯关难度...你认为下面哪个是最难的障碍物？"
"1kSurvey_Q6A1","香水"
"1kSurvey_Q6A2","重力"
"1kSurvey_Q6A3","锁和钥匙"
"1kSurvey_Q6T1T2T3","那个真的很难！你觉得哪个游戏元素更好玩？"
"1kSurvey_Thanks","太棒了！谢谢你的帮助！

你和其他优秀珠宝设计师的意见会让第 1000 关变得非常精彩。

继续游戏，你一定会有很出色的表现的！"
"3_moves_reminder","还剩 3 步！"
"5_moves_reminder","还剩 5 步！"
"Bernadetta_bottles_intro","打开香水瓶，看看会发生什么！"
"Bernadetta_bottles_outro","打开所有香水瓶！"
"Bernadetta_box_intro","钻石就藏在珠宝盒里面！"
"Bernadetta_box_outro","打开所有珠宝盒！"
"Bernadetta_diamond_intro","没时间可以浪费了，让我们开始收集钻石吧！"
"Bernadetta_diamond_outro","你做到了！"
"Bernadetta_doll_intro","钻石就藏在套娃中！"
"Bernadetta_doll_outro","把它们全找出来吧！"
"Bernadetta_hybrid_intro","收集所有钻石！"
"Bernadetta_hybrid_outro","你集齐了所有钻石！"
"Block.Signin_button","登录"
"Block_Body","登录开始​游戏"
"Block_celebratory_message","登录成功！"
"Block_connectingserver","正在连接"
"Block_welcome","欢迎！"
"Cheering_text_blast_created","生成了爆弹！"
"Cheering_text_color_blast_created","生成了彩色爆弹！"
"Cheering_text_cross_created","生成了十字爆弹！"
"Cheering_text_cross_ray_created","生成了十字光波珠！"
"Cheering_text_ray_created","生成了光波珠！"
"Cheering_text_star_created","生成了星爆珠！"
"Cross_hammer_compensation","Sorry we've removed the Cross Blast Hammer!

Any you bought will be refunded in Gold to your bank."
"DDS.IGP.Sunset.Canvas.Body","从 22 年 3 月 31 日起，该游戏将无法在 Facebook 上玩，但您仍然可以在 Android 或 iOS 上玩移动版"
"DiDS.IGP.Sunset.Canvas.Download","立即免费下载"
"DiDS.IGP.Sunset.Canvas.QRCode","用手机扫描二维码，免费下载游戏。"
"Hint_Bottles_mode","连接香水瓶！"
"Hint_Box_mode","连接珠宝盒！"
"Hint_Diamond_mode","在钻石下方连接！"
"Hint_Dolls_mode","连接套娃！"
"Level","第 {0} 关"
"NEW_KEY_1","Consent for Providing Personal Data to Third Parties 

Please see here for further information: www.king.com/ko/TTP-information"
"NEW_KEY_2","Consent for Overseas Transfer of Personal Data 

Please see here for further information: www.king.com/ko/TTP-information"
"PP_Title","Privacy Policy"
"PP_whole_text","Consent for the collection/use of personal data
Purposes of collection/use: (i) for the provision of services, managing your account and relationship with us, the handling of customer complaint, contacting you, identifying you and your device, provision of customized services, service improvements, promotion of our services, preventing cheating, crime and fraud and as otherwise set out in our Privacy Policy or required by law; and (ii), where you have chosen to allow it interacting with third party social networks and platforms, sending you push notifications and making use of your device’s advertising identifier.

^- Items of personal data collected/used: (i) age, gender, location (country), access time/date, information about the kind of device you use, IP address, information on your use of our services, information you provide us with when you fill in forms when using our services, content of communications between you and King, information automatically collected via cookie/local Storage/session Storage etc.; and (ii) where you have chosen to allow it, a) information shared with us by third party social networks and platforms e.g. your name and ID on that network/platform, your email address, your contact list and profile picture (b) information about your gameplay and use of our games; and (c) your device’s ad identifier.

^- Data retention/use period:  Your personal information will be destroyed without delay
once the purposes for which it was collected/used are fulfilled
unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period).

^- You may refuse to give consent to the collection/use of personal data essential for the provision of the services. However, in the case of refusal, you may not use the services.

^Consent for Providing Personal Data to Third Parties

Please see here for further information: www.king.com/ko/TTP-information

^Consent for Overseas Transfer of Personal Data

Please see here for further information: www.king.com/ko/TTP-information"
"Pop_up_tips_title","小技巧"
"Run_out_CTAbutton_run","快跑！"
"TPP_00","Consent for the collection/use of personal data"
"TPP_01","Purposes of collection/use: (i) for the provision of services, managing your account and relationship with us, the handling of customer complaint, contacting you, identifying you and your device, provision of customized services, service improvements, promotion of our services, preventing cheating, crime and fraud and as otherwise set out in our Privacy Policy or required by law; and (ii), where you have chosen to allow it interacting with third party social networks and platforms, sending you push notifications and making use of your device’s advertising identifier."
"TPP_02","- Items of personal data collected/used: (i) age, gender, location (country), access time/date, information about the kind of device you use, IP address, information on your use of our services, information you provide us with when you fill in forms when using our services, content of communications between you and King, information automatically collected via cookie/local Storage/session Storage etc.; and (ii) where you have chosen to allow it, a) information shared with us by third party social networks and platforms e.g. your name and ID on that network/platform, your email address, your contact list and profile picture (b) information about your gameplay and use of our games; and (c) your device’s ad identifier."
"TPP_03","- Data retention/use period:  Your personal information will be destroyed without delay once the purposes for which it was collected/used are fulfilled unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period)."
"TPP_03_1","- Data retention/use period:  Your personal information will be destroyed without delay"
"TPP_03_2","once the purposes for which it was collected/used are fulfilled"
"TPP_03_3","unless otherwise provided in a privacy policy (e.g., if applicable law/regulation requires retention for a longer period)."
"TPP_04","- You may refuse to give consent to the collection/use of personal data essential for the provision of the services. However, in the case of refusal, you may not use the services."
